taxonomy_id	ensembl_gene_id	symbol	gene_chrom_start	gene_chrom_end	chr_name	chrom_strand	description	type_of_gene
28377	ENSACAG00000015359	INTS5	2551	5379	AAWZ02040098	-1	integrator complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:29352]	protein_coding
28377	ENSACAG00000025980		110183	122916	GL343976.1	-1		protein_coding
28377	ENSACAG00000001675		450113	471084	GL343251.1	1		protein_coding
28377	ENSACAG00000013905		143338	149575	GL343844.1	-1		protein_coding
28377	ENSACAG00000008677	GCM2	2655784	2670055	GL343209.1	-1	glial cells missing homolog 2 [Source:HGNC Symbol;Acc:HGNC:4198]	protein_coding
28377	ENSACAG00000006373		129426	130086	GL343627.1	1		protein_coding
28377	ENSACAG00000011683	PSTPIP1	932597	952747	GL343374.1	-1	proline-serine-threonine phosphatase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9580]	protein_coding
28377	ENSACAG00000028834		2674713	2727553	GL343209.1	1		protein_coding
28377	ENSACAG00000007382	IL18RAP	1550668	1573314	GL343243.1	-1	interleukin 18 receptor accessory protein [Source:HGNC Symbol;Acc:HGNC:5989]	protein_coding
28377	ENSACAG00000001810	CDKL1	144086	162601	GL343627.1	1	cyclin dependent kinase like 1 [Source:HGNC Symbol;Acc:HGNC:1781]	protein_coding
28377	ENSACAG00000013990		989553	1001645	GL343376.1	1		protein_coding
28377	ENSACAG00000001677	FAM13C	579657	674487	GL343251.1	1	family with sequence similarity 13 member C [Source:HGNC Symbol;Acc:HGNC:19371]	protein_coding
28377	ENSACAG00000007402	IL18R1	1582854	1609154	GL343243.1	-1	interleukin 18 receptor 1 [Source:HGNC Symbol;Acc:HGNC:5988]	protein_coding
28377	ENSACAG00000008616	ELOVL2	2745000	2841181	GL343209.1	-1	ELOVL fatty acid elongase 2 [Source:HGNC Symbol;Acc:HGNC:14416]	protein_coding
28377	ENSACAG00000001781	ATP5S	164911	170249	GL343627.1	-1	ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B) [Source:HGNC Symbol;Acc:HGNC:18799]	protein_coding
28377	ENSACAG00000011692	RCN2	955152	957362	GL343374.1	-1	reticulocalbin 2 [Source:HGNC Symbol;Acc:HGNC:9935]	protein_coding
28377	ENSACAG00000008570	NEDD9	2897060	2974836	GL343209.1	-1	neural precursor cell expressed, developmentally down-regulated 9 [Source:HGNC Symbol;Acc:HGNC:7733]	protein_coding
28377	ENSACAG00000007434	IL1RL1	1635929	1658987	GL343243.1	-1	interleukin 1 receptor like 1 [Source:HGNC Symbol;Acc:HGNC:5998]	protein_coding
28377	ENSACAG00000001826	PHYHIPL	688754	838321	GL343251.1	-1	phytanoyl-CoA 2-hydroxylase interacting protein like [Source:HGNC Symbol;Acc:HGNC:29378]	protein_coding
28377	ENSACAG00000009810		40128	56092	GL343665.1	1		protein_coding
28377	ENSACAG00000001723	L2HGDH	174232	197491	GL343627.1	1	L-2-hydroxyglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:20499]	protein_coding
28377	ENSACAG00000008566	TMEM170B	3105146	3116245	GL343209.1	1	transmembrane protein 170B [Source:HGNC Symbol;Acc:HGNC:34244]	protein_coding
28377	ENSACAG00000028055	CNGA2	1007986	1013523	GL343376.1	-1	cyclic nucleotide gated channel alpha 2 [Source:HGNC Symbol;Acc:HGNC:2149]	protein_coding
28377	ENSACAG00000005422	REM1	6731	20559	GL344671.1	-1	RRAD and GEM like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:15922]	protein_coding
28377	ENSACAG00000014065	TMCC1	89259	241661	GL343273.1	1	transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]	protein_coding
28377	ENSACAG00000008530	ADTRP	3167227	3208347	GL343209.1	-1	androgen dependent TFPI regulating protein [Source:HGNC Symbol;Acc:HGNC:21214]	protein_coding
28377	ENSACAG00000013601	ANKRD44	44048	218374	GL343280.1	1	ankyrin repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:25259]	protein_coding
28377	ENSACAG00000001892	BICC1	1009300	1160188	GL343251.1	-1	BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]	protein_coding
28377	ENSACAG00000007454	IL1R1	1720514	1747264	GL343243.1	-1	interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993]	protein_coding
28377	ENSACAG00000014130	PRRG3	1034464	1039954	GL343376.1	-1	proline rich and Gla domain 3 [Source:HGNC Symbol;Acc:HGNC:30798]	protein_coding
28377	ENSACAG00000008494	HIVEP1	3359925	3403974	GL343209.1	1	human immunodeficiency virus type I enhancer binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4920]	protein_coding
28377	ENSACAG00000011770	SCAPER	970669	1076960	GL343374.1	1	S-phase cyclin A associated protein in the ER [Source:HGNC Symbol;Acc:HGNC:13081]	protein_coding
28377	ENSACAG00000014144	CLDN2	1049574	1050284	GL343376.1	1	claudin 2 [Source:HGNC Symbol;Acc:HGNC:2041]	protein_coding
28377	ENSACAG00000001943		1193895	1209643	GL343251.1	-1		protein_coding
28377	ENSACAG00000001956	CCSER2	1213445	1357010	GL343251.1	1	coiled-coil serine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:29197]	protein_coding
28377	ENSACAG00000014146		1052652	1059869	GL343376.1	-1		protein_coding
28377	ENSACAG00000015583	NLK	241	102116	GL343729.1	-1	nemo like kinase [Source:HGNC Symbol;Acc:HGNC:29858]	protein_coding
28377	ENSACAG00000001355	SOS2	237623	275388	GL343627.1	1	SOS Ras/Rho guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:11188]	protein_coding
28377	ENSACAG00000009891	ECH1	57203	83710	GL343665.1	1	enoyl-CoA hydratase 1 [Source:HGNC Symbol;Acc:HGNC:3149]	protein_coding
28377	ENSACAG00000014092	PLXND1	450246	595524	GL343273.1	1	plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]	protein_coding
28377	ENSACAG00000008461	EDN1	3436193	3446148	GL343209.1	1	endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176]	protein_coding
28377	ENSACAG00000014162		1065644	1074319	GL343376.1	-1		protein_coding
28377	ENSACAG00000007477	IL1R2	1782367	1797806	GL343243.1	-1	interleukin 1 receptor type 2 [Source:HGNC Symbol;Acc:HGNC:5994]	protein_coding
28377	ENSACAG00000006130		328	4304	AAWZ02041473	1		protein_coding
28377	ENSACAG00000010918	SH3GL3	447	6133	GL344365.1	1	SH3 domain containing GRB2 like 3, endophilin A3 [Source:HGNC Symbol;Acc:HGNC:10832]	protein_coding
28377	ENSACAG00000009950	LGALS4	86348	110995	GL343665.1	1	galectin 4 [Source:HGNC Symbol;Acc:HGNC:6565]	protein_coding
28377	ENSACAG00000014258	rho	641352	649511	GL343273.1	-1	rhodopsin [Source:HGNC Symbol;Acc:HGNC:10012]	protein_coding
28377	ENSACAG00000014327		163	9342	AAWZ02039146	-1		protein_coding
28377	ENSACAG00000015623	NOS2	116369	178014	GL343729.1	1	nitric oxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:7873]	protein_coding
28377	ENSACAG00000001335	ARF6	322866	323393	GL343627.1	-1	ADP ribosylation factor 6 [Source:HGNC Symbol;Acc:HGNC:659]	protein_coding
28377	ENSACAG00000001147	CCDC63	30863	49843	GL343621.1	1	coiled-coil domain containing 63 [Source:HGNC Symbol;Acc:HGNC:26669]	protein_coding
28377	ENSACAG00000014304	IFT122	659100	747441	GL343273.1	-1	intraflagellar transport 122 [Source:HGNC Symbol;Acc:HGNC:13556]	protein_coding
28377	ENSACAG00000013805	PGAP1	240087	292287	GL343280.1	1	post-GPI attachment to proteins 1 [Source:HGNC Symbol;Acc:HGNC:25712]	protein_coding
28377	ENSACAG00000001217		332775	338137	GL343627.1	1		protein_coding
28377	ENSACAG00000000547		134320	217515	GL343339.1	1		protein_coding
28377	ENSACAG00000026588		342325	354270	GL343627.1	1		protein_coding
28377	ENSACAG00000001214	PDILT	54781	74574	GL343621.1	1	protein disulfide isomerase like, testis expressed [Source:HGNC Symbol;Acc:HGNC:27338]	protein_coding
28377	ENSACAG00000000566	DNAH6	229706	477764	GL343339.1	1	dynein axonemal heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:2951]	protein_coding
28377	ENSACAG00000010046	ACTN4	143759	312977	GL343665.1	-1	actinin alpha 4 [Source:HGNC Symbol;Acc:HGNC:166]	protein_coding
28377	ENSACAG00000007525	MAP4K4	1824480	2017575	GL343243.1	-1	mitogen-activated protein kinase kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6866]	protein_coding
28377	ENSACAG00000001109	KLHDC2	380397	395822	GL343627.1	-1	kelch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20231]	protein_coding
28377	ENSACAG00000001456		77126	92542	GL343621.1	1		protein_coding
28377	ENSACAG00000013909	GTF3C3	309310	360236	GL343280.1	1	general transcription factor IIIC subunit 3 [Source:HGNC Symbol;Acc:HGNC:4666]	protein_coding
28377	ENSACAG00000005448		474411	672913	GL343339.1	-1		protein_coding
28377	ENSACAG00000001576	GPR139	132131	144509	GL343621.1	1	G protein-coupled receptor 139 [Source:HGNC Symbol;Acc:HGNC:19995]	protein_coding
28377	ENSACAG00000001585	NTN3	158069	223926	GL343621.1	1	netrin 3 [Source:HGNC Symbol;Acc:HGNC:8030]	protein_coding
28377	ENSACAG00000005512		748085	770510	GL343339.1	1		protein_coding
28377	ENSACAG00000014000	CCDC150	362841	413520	GL343280.1	-1	coiled-coil domain containing 150 [Source:HGNC Symbol;Acc:HGNC:26834]	protein_coding
28377	ENSACAG00000001657		283559	299117	GL343621.1	1		protein_coding
28377	ENSACAG00000005630	CHRNB3	781091	815826	GL343339.1	-1	cholinergic receptor nicotinic beta 3 subunit [Source:HGNC Symbol;Acc:HGNC:1963]	protein_coding
28377	ENSACAG00000001666	ATP6V0C	322520	339362	GL343621.1	1	ATPase H+ transporting V0 subunit c [Source:HGNC Symbol;Acc:HGNC:855]	protein_coding
28377	ENSACAG00000027143		4393	5505	AAWZ02040030	-1		protein_coding
28377	ENSACAG00000028469		471020	472313	GL343280.1	1		protein_coding
28377	ENSACAG00000001708		342975	354944	GL343621.1	1		protein_coding
28377	ENSACAG00000005705	THAP1	849653	856006	GL343339.1	-1	THAP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20856]	protein_coding
28377	ENSACAG00000027089		19673	21061	GL344599.1	1		protein_coding
28377	ENSACAG00000028573		866076	867101	GL343339.1	1		protein_coding
28377	ENSACAG00000005721	RNF170	921615	933005	GL343339.1	-1	ring finger protein 170 [Source:HGNC Symbol;Acc:HGNC:25358]	protein_coding
28377	ENSACAG00000014733	MBD4	747733	762741	GL343273.1	1	methyl-CpG binding domain 4, DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:6919]	protein_coding
28377	ENSACAG00000014066	HECW2	488184	783114	GL343280.1	1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:29853]	protein_coding
28377	ENSACAG00000028788		929850	931032	GL343339.1	1		protein_coding
28377	ENSACAG00000005732	HOOK3	946179	1018982	GL343339.1	1	hook microtubule tethering protein 3 [Source:HGNC Symbol;Acc:HGNC:23576]	protein_coding
28377	ENSACAG00000005929		2088251	2221051	GL343243.1	-1		protein_coding
28377	ENSACAG00000014760	EFCAB12	777100	789575	GL343273.1	1	EF-hand calcium binding domain 12 [Source:HGNC Symbol;Acc:HGNC:28061]	protein_coding
28377	ENSACAG00000022216		2146311	2160514	GL343243.1	-1		protein_coding
28377	ENSACAG00000014763	RPL32	794827	810839	GL343273.1	1	ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]	protein_coding
28377	ENSACAG00000013373		6543	6644	GL344862.1	-1		protein_coding
28377	ENSACAG00000014771	CAND2	809940	839561	GL343273.1	-1	cullin associated and neddylation dissociated 2 (putative) [Source:HGNC Symbol;Acc:HGNC:30689]	protein_coding
28377	ENSACAG00000012665	STK17B	829587	862181	GL343280.1	1	serine/threonine kinase 17b [Source:HGNC Symbol;Acc:HGNC:11396]	protein_coding
28377	ENSACAG00000005906		1030725	1088282	GL343339.1	-1		protein_coding
28377	ENSACAG00000028380		1092511	1094055	GL343339.1	-1		protein_coding
28377	ENSACAG00000005961		1113128	1131234	GL343339.1	-1		protein_coding
28377	ENSACAG00000006003	FUT10	1142512	1168790	GL343339.1	1	fucosyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:19234]	protein_coding
28377	ENSACAG00000014855	SEC13	842316	855490	GL343273.1	1	SEC13 homolog, nuclear pore and COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10697]	protein_coding
28377	ENSACAG00000004041	MARCKSL1	6454	16554	GL343706.1	1	MARCKS like 1 [Source:HGNC Symbol;Acc:HGNC:7142]	protein_coding
28377	ENSACAG00000004057	HDAC1	23935	44462	GL343706.1	-1	histone deacetylase 1 [Source:HGNC Symbol;Acc:HGNC:4852]	protein_coding
28377	ENSACAG00000005421		8409	11082	AAWZ02038597	1		protein_coding
28377	ENSACAG00000012358	DNAH7	910044	1102279	GL343280.1	1	dynein axonemal heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:18661]	protein_coding
28377	ENSACAG00000014909		872079	882898	GL343273.1	-1		protein_coding
28377	ENSACAG00000015565		275649	363051	GL343624.1	-1		protein_coding
28377	ENSACAG00000024299		3315	5643	AAWZ02041447	-1		protein_coding
28377	ENSACAG00000014931	IRAK2	894473	937329	GL343273.1	-1	interleukin 1 receptor associated kinase 2 [Source:HGNC Symbol;Acc:HGNC:6113]	protein_coding
28377	ENSACAG00000026380		3182	6736	AAWZ02039863	-1		protein_coding
28377	ENSACAG00000022254		7363	8654	GL345028.1	-1		protein_coding
28377	ENSACAG00000014949	NTRK1	3197	125548	GL343640.1	1	neurotrophic receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:8031]	protein_coding
28377	ENSACAG00000014956		939833	946315	GL343273.1	-1		protein_coding
28377	ENSACAG00000004198		55330	58279	GL343706.1	-1		protein_coding
28377	ENSACAG00000026709		7499	7971	AAWZ02039013	1		protein_coding
28377	ENSACAG00000014974	THUMPD3	948167	963569	GL343273.1	-1	THUMP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24493]	protein_coding
28377	ENSACAG00000024082		140896	142163	GL343688.1	-1		protein_coding
28377	ENSACAG00000028540		2542	8102	AAWZ02039301	1		protein_coding
28377	ENSACAG00000022417		65980	66066	GL343706.1	-1		protein_coding
28377	ENSACAG00000028694	FAM167B	75609	79865	GL343706.1	-1	family with sequence similarity 167 member B [Source:HGNC Symbol;Acc:HGNC:28133]	protein_coding
28377	ENSACAG00000029198		1051718	1060370	GL343280.1	-1		protein_coding
28377	ENSACAG00000016068		27430	41103	GL344167.1	-1		protein_coding
28377	ENSACAG00000027840		9584	10871	AAWZ02036823	-1		protein_coding
28377	ENSACAG00000012301	SLC39A10	1106064	1135283	GL343280.1	-1	solute carrier family 39 member 10 [Source:HGNC Symbol;Acc:HGNC:20861]	protein_coding
28377	ENSACAG00000004340		88226	101907	GL343706.1	1		protein_coding
28377	ENSACAG00000013505		6390	8445	GL343689.1	-1		protein_coding
28377	ENSACAG00000022114		33299	47988	GL343640.1	1		protein_coding
28377	ENSACAG00000007935	MC4R	53304	54239	GL343408.1	-1	melanocortin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6932]	protein_coding
28377	ENSACAG00000014930		49346	56006	GL343640.1	1		protein_coding
28377	ENSACAG00000021057		60469	66673	GL343640.1	1		protein_coding
28377	ENSACAG00000013493	BANP	18114	115251	GL343689.1	1	BTG3 associated nuclear protein [Source:HGNC Symbol;Acc:HGNC:13450]	protein_coding
28377	ENSACAG00000014985	SRGAP3	1063698	1291606	GL343273.1	1	SLIT-ROBO Rho GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:19744]	protein_coding
28377	ENSACAG00000007940	C5orf22	210810	230599	GL343408.1	-1	chromosome 5 open reading frame 22 [Source:HGNC Symbol;Acc:HGNC:25639]	protein_coding
28377	ENSACAG00000028002		13945	19675	GL344816.1	-1		protein_coding
28377	ENSACAG00000002448	TTLL8	308	6057	GL344581.1	-1	tubulin tyrosine ligase like 8 [Source:HGNC Symbol;Acc:HGNC:34000]	protein_coding
28377	ENSACAG00000004506	EIF3I	102871	109693	GL343706.1	-1	eukaryotic translation initiation factor 3 subunit I [Source:HGNC Symbol;Acc:HGNC:3272]	protein_coding
28377	ENSACAG00000015085	PEAR1	135964	174404	GL343640.1	1	platelet endothelial aggregation receptor 1 [Source:HGNC Symbol;Acc:HGNC:33631]	protein_coding
28377	ENSACAG00000025773		12905	13778	GL344082.1	-1		protein_coding
28377	ENSACAG00000011787	CASZ1	13324	100737	GL343565.1	1	castor zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:26002]	protein_coding
28377	ENSACAG00000007392		1273	13830	AAWZ02037732	1		protein_coding
28377	ENSACAG00000028184		1130	2515	AAWZ02041389	-1		protein_coding
28377	ENSACAG00000023780		29043	38194	GL344082.1	1		protein_coding
28377	ENSACAG00000008368		7210	11181	AAWZ02038015	1		protein_coding
28377	ENSACAG00000013352		39717	53822	GL344233.1	1		protein_coding
28377	ENSACAG00000023772		11815	19822	AAWZ02037049	-1		protein_coding
28377	ENSACAG00000029613		117483	118642	GL343565.1	-1		protein_coding
28377	ENSACAG00000007161		57202	63877	GL343855.1	1		protein_coding
28377	ENSACAG00000023083		44343	60020	GL344082.1	-1		protein_coding
28377	ENSACAG00000028623		3563	18463	AAWZ02036591	1		protein_coding
28377	ENSACAG00000011861	PEX14	149796	175907	GL343565.1	-1	peroxisomal biogenesis factor 14 [Source:HGNC Symbol;Acc:HGNC:8856]	protein_coding
28377	ENSACAG00000014467		6813	99512	GL343642.1	-1		protein_coding
28377	ENSACAG00000027001		70028	71790	GL343855.1	-1		protein_coding
28377	ENSACAG00000025857		7329	9161	AAWZ02038015	-1		protein_coding
28377	ENSACAG00000004532	GFRA4	455492	663636	GL343301.1	1	GDNF family receptor alpha 4 [Source:HGNC Symbol;Acc:HGNC:13821]	protein_coding
28377	ENSACAG00000004399		347	7100	AAWZ02040295	-1		protein_coding
28377	ENSACAG00000024872		5377	6753	AAWZ02038856	-1		protein_coding
28377	ENSACAG00000013720	TMEM8B	17557	32030	GL344461.1	-1	transmembrane protein 8B [Source:HGNC Symbol;Acc:HGNC:21427]	protein_coding
28377	ENSACAG00000004581	DCDC2B	111467	127243	GL343706.1	-1	doublecortin domain containing 2B [Source:HGNC Symbol;Acc:HGNC:32576]	protein_coding
28377	ENSACAG00000028416		99159	100190	GL343855.1	-1		protein_coding
28377	ENSACAG00000007172		109695	121547	GL343855.1	-1		protein_coding
28377	ENSACAG00000007970	DROSHA	243814	381357	GL343408.1	1	drosha ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17904]	protein_coding
28377	ENSACAG00000004576	TMEM234	112522	113449	GL343706.1	1	transmembrane protein 234 [Source:HGNC Symbol;Acc:HGNC:28837]	protein_coding
28377	ENSACAG00000011913	DFFA	306774	320403	GL343565.1	1	DNA fragmentation factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:2772]	protein_coding
28377	ENSACAG00000004585		128127	131023	GL343706.1	-1		protein_coding
28377	ENSACAG00000015162		174478	220161	GL343640.1	-1		protein_coding
28377	ENSACAG00000015168		1452019	1479644	GL343273.1	1		protein_coding
28377	ENSACAG00000004586	CCDC28B	134179	143788	GL343706.1	-1	coiled-coil domain containing 28B [Source:HGNC Symbol;Acc:HGNC:28163]	protein_coding
28377	ENSACAG00000022584		3131	17477	GL344358.1	-1		protein_coding
28377	ENSACAG00000011241	OXTR	1763300	1784557	GL343273.1	1	oxytocin receptor [Source:HGNC Symbol;Acc:HGNC:8529]	protein_coding
28377	ENSACAG00000029409		1822476	1843352	GL343273.1	1		protein_coding
28377	ENSACAG00000022463	PGD	343338	361981	GL343565.1	-1	phosphogluconate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8891]	protein_coding
28377	ENSACAG00000004595	TXLNA	158137	166687	GL343706.1	-1	taxilin alpha [Source:HGNC Symbol;Acc:HGNC:30685]	protein_coding
28377	ENSACAG00000004189	ATRN	694252	814337	GL343301.1	-1	attractin [Source:HGNC Symbol;Acc:HGNC:885]	protein_coding
28377	ENSACAG00000027674		174463	176456	GL343706.1	1		protein_coding
28377	ENSACAG00000007176	SBF1	138442	160048	GL343855.1	1	SET binding factor 1 [Source:HGNC Symbol;Acc:HGNC:10542]	protein_coding
28377	ENSACAG00000004691	KPNA6	179343	200895	GL343706.1	-1	karyopherin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6399]	protein_coding
28377	ENSACAG00000014349	UACA	113099	147552	GL343642.1	-1	uveal autoantigen with coiled-coil domains and ankyrin repeats [Source:HGNC Symbol;Acc:HGNC:15947]	protein_coding
28377	ENSACAG00000015408	MRPL24	222232	228677	GL343640.1	1	mitochondrial ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:14037]	protein_coding
28377	ENSACAG00000004714		22867	32636	GL344358.1	-1		protein_coding
28377	ENSACAG00000007163	FAM69B	1818	9990	GL344876.1	1	family with sequence similarity 69 member B [Source:HGNC Symbol;Acc:HGNC:28290]	protein_coding
28377	ENSACAG00000015424	RRNAD1	229012	240755	GL343640.1	-1	ribosomal RNA adenine dimethylase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24273]	protein_coding
28377	ENSACAG00000011994		382082	441121	GL343565.1	-1		protein_coding
28377	ENSACAG00000015444	ISG20L2	245101	249189	GL343640.1	1	interferon stimulated exonuclease gene 20 like 2 [Source:HGNC Symbol;Acc:HGNC:25745]	protein_coding
28377	ENSACAG00000015454	CRABP2	281418	302267	GL343640.1	1	cellular retinoic acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2339]	protein_coding
28377	ENSACAG00000022201		316206	328938	GL343640.1	-1		protein_coding
28377	ENSACAG00000027496		17360	102694	GL343709.1	-1		protein_coding
28377	ENSACAG00000004783	TSSK3	213608	215898	GL343706.1	1	testis specific serine kinase 3 [Source:HGNC Symbol;Acc:HGNC:15473]	protein_coding
28377	ENSACAG00000023895		817842	818429	GL343301.1	-1		protein_coding
28377	ENSACAG00000004790	BSDC1	215087	229318	GL343706.1	-1	BSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25501]	protein_coding
28377	ENSACAG00000028286		883586	886294	GL343301.1	1		protein_coding
28377	ENSACAG00000008152	CDH6	436940	570161	GL343408.1	-1	cadherin 6 [Source:HGNC Symbol;Acc:HGNC:1765]	protein_coding
28377	ENSACAG00000010530		12733	33259	GL344379.1	-1		protein_coding
